"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Marshall Islands","MHL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2650833129883","","","","","","","",
"Middle income","MIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","60.7508201599121","60.8468704223633","61.1270713806152","61.8036308288574","62.473030090332","62.8695297241211","63.6316108703613","64.2545318603516","65.0859832763672","65.8149032592773","66.472412109375","67.1041412353516","67.8681335449219","69.9954528808594","70.5645904541016","70.8574523925781","71.6570892333984","72.2924118041992","72.8397674560547","73.3578414916992","73.8757019042969","74.4161376953125","77.0530776977539","78.6504669189453","79.0671463012695","79.310676574707","79.6489334106445","80.1136779785156","80.7711334228516","81.3026275634766","81.3766708374023","81.4314270019531","82.0693969726563","82.6111602783203","82.9873123168945","83.5896072387695","83.4817276000977","84.4596405029297","84.6480026245117","85.0555114746094","85.3508834838867","85.6406784057617","","",
"North Macedonia","MKD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0587463378906","","","","","","","","96.1289291381836","","","","","","","","","","","","97.8000030517578","","","","",
"Mali","MLI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","9.43381023406982","","","","","","","","","","","","","","","","","","","","","","19.0449695587158","","","","","24","","","26.176549911499","","","","31.0997505187988","33.5609397888184","","","","33.0688896179199","","","",
"Malta","MLT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","86.9298400878906","","","","","","","","","","87.8686981201172","","","","","","","","","","92.3630905151367","","","","","","93.3073577880859","","","","","","","",
"Myanmar","MMR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","78.5704116821289","","","","","","","","","","","","","","","","","89.9417572021484","","","","","","","","","","","","","","","","75.5512008666992","","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","39.4500617980957","39.9386405944824","40.4330291748047","40.9659309387207","41.5312805175781","42.0931205749512","42.7926788330078","43.5131187438965","44.314998626709","45.0918388366699","45.8504600524902","46.6230316162109","47.6251106262207","48.6755485534668","49.9190788269043","50.6592597961426","51.773868560791","52.8231887817383","55.4476318359375","56.7157402038574","57.7378082275391","58.6210403442383","59.6017608642578","61.1743698120117","62.6779899597168","63.5322303771973","64.7345123291016","65.8423080444336","66.8833694458008","68.0428619384766","68.3653335571289","72.0379867553711","72.9543609619141","73.3764877319336","72.3890228271484","72.8813018798828","73.3784408569336","73.1696014404297","74.0096664428711","74.1983871459961","74.7140121459961","75.0096969604492","75.5162506103516","76.3577499389648","76.7829208374023","","",
"Montenegro","MNE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","89.6352996826172","","","","","","","","","","93.4627380371094","","","","","","","","","","","","97.7734603881836","","","","","","","","98.4422073364258","","","","","","","",
"Mongolia","MNG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7688522338867","","","","","","","","","","98.2570037841797","","","","","","","","",
"Northern Mariana Islands","MNP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","26.997709274292","","","","","","","","","","","","","","","","","38.707878112793","","","","","","48.1588401794434","","","","","","50.5838088989258","","","","","","56.0390014648438","","","",
"Mauritania","MRT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2076797485352","","","","","","","45.5037803649902","","","","","","","","","","","",
"Mauritius","MUS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8686599731445","","","","","","","","","","84.303092956543","","","","","","","","","","","89.2498397827148","91.7660064697266","91.4900283813477","92.4747619628906","92.7076034545898","93.1578369140625","","",
"Malawi","MWI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5366516113281","","","","","","","","","","","64.1342468261719","","","","","","","","","","","","61.3097190856934","","","","65.1453704833984","62.1435394287109","","","",
"Malaysia","MYS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","69.5163269042969","","","","","","","","","","","82.9153671264648","","","","","","","","","88.6877593994141","","","","","","","","","","93.1178894042969","","","","","","93.7347030639648","","",
"North America","NAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8165817260742","","","","","","","","","","84.9442596435547","","","","","","76.4865875244141","","","","88.2746276855469","","","","","","","",
"New Caledonia","NCL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","91.3003692626953","","","","","","","","","","","","","93.0806274414063","","","","","","","96.1379165649414","","","","","","","","","","","","","","","","","","97.8000030517578","","","","",
"Niger","NER","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3760404586792","","","","28.672420501709","","","","","","","30.5603904724121","","","","","","",
"Nigeria","NGA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4467506408691","","","","","","","","","","","","54.7731781005859","","","","","51.0776596069336","","","","","","","","","","",
"Nicaragua","NIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.677131652832","","","","78.0029830932617","","","","","","","","","","","","","",
"Netherlands","NLD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","20.5736694335938","","","","","","","","","","32.9755897521973","","","","","","","","","","48.6089706420898","","","","","","","","","","59.6272506713867","","","","","","","",
"Nauru","NRU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.3633117675781","","","","","86.6211395263672","","86.9390029907227","","","","91.981201171875","93.0386123657227","94.8999862670898","96.1115493774414","",
"Other small states","OSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","71.2376480102539","71.4044723510742","71.5511474609375","71.7969665527344","72.1463088989258","72.6094436645508","73.0664978027344","73.5178375244141","73.8940277099609","74.3486175537109","74.9363784790039","75.07373046875","75.4517364501953","76.0686492919922","76.6261978149414","77.4468078613281","77.9822692871094","78.0483093261719","78.7102508544922","79.446907043457","80.0643920898438","80.4656982421875","80.9823532104492","80.5283279418945","79.7480087280273","80.9378433227539","80.4023971557617","81.074333190918","81.5634918212891","81.9812164306641","82.4406433105469","82.6797790527344","83.1183624267578","83.3159866333008","","",
"Pakistan","PAK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","25.7251892089844","","","","","","","","","","","","","","","","","42.6993103027344","","","","","","","49.8736381530762","54.1512107849121","","55.5263710021973","54.8926391601563","55.3751907348633","54.7380218505859","56.7643394470215","55.5949897766113","56.9771499633789","","","","",
"Panama","PAN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","88.0717391967773","","","","","","","","","","88.7798614501953","","","","","","","","","","91.8996200561523","","","","","","","","","","94.0941162109375","","","","","","","","",
"Peru","PER","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","81.91845703125","","","","","","","","","","","","87.1506271362305","","","","","","","","","","","87.6698532104492","87.9086685180664","88.6993408203125","89.5908126831055","","","","","93.8417282104492","","93.7079467773438","94.1623382568359","94.1736679077148","94.1496124267578","",
"Philippines","PHL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","83.3172302246094","","","","","","","","","","93.5738983154297","","","","93.9159698486328","","","","","","92.6000595092773","","","92.590690612793","","","","","95.4200973510742","","","","","96.3980026245117","","","","","",
"Palau","PLW","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","91.9214172363281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5031280517578","","96.5937423706055","","","",
"Papua New Guinea","PNG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.34326171875","","","","","","","","","","61.5999984741211","","","","","","","","",
"Poland","POL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","98.7427368164063","","","","","","","","","","98.7427368164063","","","","","","","","","","98.7427368164063","","","","","","","","","","98.7427368164063","","","","","","","","","","",
"Pre-demographic dividend","PRE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5120697021484","49.2705192565918","49.8653411865234","50.606029510498","51.2699508666992","51.7410507202148","52.072208404541","52.6336708068848","53.2134819030762","53.5756492614746","54.2488594055176","55.2074584960938","55.8802604675293","56.8044586181641","55.1535415649414","56.128849029541","56.7157783508301","57.0759086608887","58.3769187927246","57.8971786499023","57.1072616577148","55.7674407958984","55.0008316040039","54.8042411804199","55.1631698608398","56.9367599487305","58.033130645752","58.3240013122559","59.2573013305664","59.8346405029297","60.6166687011719","","",
"Puerto Rico","PRI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","86.7460632324219","","","","","","","","","","89.6224975585938","","","","","","","","","","","","","","","","","","","","91.9652328491211","","","","","","","92.3899993896484","",
"Korea, Dem. People’s Rep.","PRK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9981918334961","","","","","","","","","","",
"Portugal","PRT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","79.4356079101563","","","","","","","","","","87.9478530883789","","","","","","","","","","","","","","","","","","","","94.47705078125","","","","","","","",
"Paraguay","PRY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","78.458610534668","","","","","","","","","","90.2718200683594","","","","","","","","","","","","","","","94.558219909668","93.2920837402344","93.7542419433594","93.8709182739258","","94.1974716186523","95.0590362548828","94.6167221069336","95.5548400878906","94.6502380371094","","",
"West Bank and Gaza","PSE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0628890991211","","","","","","","92.2799682617188","","93.4500122070313","93.8821411132813","92.5361633300781","94.5991668701172","94.9320068359375","95.2672424316406","95.9062194824219","96.2848968505859","96.4283905029297","96.6907272338867","96.9302291870117","","",
"Pacific island small states","PSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6350402832031","","","","","","","","","","","83.2621612548828","","","","","","","88.9623870849609","","","93.0827407836914","93.9897308349609","94.7242889404297","","","","90.6329879760742","91.3272171020508","","93.1453018188477","","",
"Romania","ROU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7099761962891","","","","","","","","","","97.2975921630859","","","","","","","","","98.6042861938477","","","","","","","",
"Russian Federation","RUS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9860534667969","","","","","","","","","","","","","99.4409713745117","","","","","","","","99.6842727661133","","","","","","","","",
"Rwanda","RWA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","38.2434310913086","","","","","","","","","","","","","57.8534889221191","","","","","","","","","64.8886032104492","","","","","","","","","","65.8522720336914","","68.3310317993164","","70.8041305541992","","","","",
"South Asia","SAS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","36.185791015625","36.1972808837891","36.8509788513184","37.4967384338379","38.1236305236816","38.7398414611816","38.7882118225098","39.9675712585449","40.6145401000977","41.2607917785645","41.9085998535156","42.552188873291","43.1991386413574","43.9439697265625","44.6950416564941","45.425048828125","45.8404884338379","47.1036415100098","48.0815887451172","48.855411529541","49.6455917358398","50.4421310424805","51.2428894042969","56.1310005187988","56.8835487365723","57.6571197509766","58.1334495544434","59.1818885803223","60.0693893432617","60.841381072998","60.6057395935059","60.8166618347168","61.9210510253906","63.4183616638184","64.123908996582","65.8315734863281","65.4585800170898","68.324333190918","68.8743667602539","69.6693420410156","70.2743911743164","70.9970397949219","","",
"Saudi Arabia","SAU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.821647644043","","","","","","","","79.3509368896484","","","","82.8577423095703","","","","","","","","","94.4263381958008","","","","","",
"Sudan","SDN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3458709716797","","","","","","","","53.5173797607422","","","","","","","","","","",
"Senegal","SEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8688507080078","","","","","","","","","","","","","","39.2752494812012","","","","41.8911514282227","","","49.6951293945313","","52.0519599914551","","42.8175010681152","","","","51.9004211425781","",
"Singapore","SGP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","82.9060516357422","","","","","","","","","","89.0960006713867","","","","","","","","","","92.5494003295898","","","","","","","","","","95.8573303222656","96.1860809326172","96.3697891235352","96.5480804443359","96.7166595458984","96.8254928588867","97.0495910644531","","",
"Solomon Islands","SLB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5999984741211","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.826789855957","","","","","","","","","32.4261703491211","","","","","",
"El Salvador","SLV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.1431579589844","","","","","","","","","","","","","","83.5594635009766","82.0286331176758","83.951301574707","84.1028900146484","84.4927215576172","85.4939880371094","","86.767578125","","87.9698486328125","88.1417694091797","88.4827117919922","",
"San Marino","SMR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9624099731445","","","","","98.8415069580078","","",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","49.0318717956543","49.4256401062012","49.7835388183594","50.4293518066406","50.9456214904785","51.5373687744141","52.2245788574219","52.601749420166","53.0746803283691","53.6376304626465","54.3651390075684","54.6437911987305","55.2385292053223","56.1357688903809","56.7647285461426","57.5857582092285","56.241870880127","57.1810417175293","57.6796798706055","58.0881118774414","59.9722900390625","59.0099105834961","58.5082015991211","58.0592918395996","57.5453987121582","58.8145599365234","59.1768417358398","60.7577781677246","61.807300567627","62.3155403137207","63.0424995422363","63.6161193847656","64.3463363647461","","",
"South Sudan","SSD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8312797546387","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","49.0381011962891","49.4318389892578","49.7896308898926","50.4352416992188","50.9513893127441","51.5429916381836","52.2301483154297","52.6073684692383","53.0802612304688","53.6432189941406","54.3706016540527","54.6493492126465","55.244010925293","56.1411209106445","56.7699890136719","57.5909118652344","56.2472991943359","57.1864395141602","57.6850395202637","58.0935211181641","59.9774589538574","59.0152587890625","58.5136108398438","58.0647315979004","57.550838470459","58.8197708129883","59.1819190979004","60.7625885009766","61.8118896484375","62.3199806213379","63.046760559082","63.6202201843262","64.3502731323242","","",
"Small states","SST","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2218933105469","76.4320068359375","76.7221298217773","77.011833190918","77.327522277832","77.5715713500977","77.8808975219727","78.2872924804688","78.3837585449219","78.7035369873047","79.1904830932617","79.6347427368164","80.2615966796875","80.5571594238281","80.7791519165039","81.29345703125","81.8553085327148","82.3295364379883","82.6496429443359","83.0485382080078","82.7404479980469","82.2582015991211","83.127311706543","82.7481079101563","83.2141571044922","83.5576095581055","83.8228225708008","84.1259689331055","84.296257019043","84.6255187988281","84.771369934082","","",
"Sao Tome and Principe","STP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","57.3242607116699","","","","","","","","","","73.2424163818359","","","","","","","","","","84.9085083007813","","","","","","","69.5363922119141","","","","90.1430969238281","","","","","","",
"Suriname","SUR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5980606079102","","","","94.6209411621094","","94.6757507324219","","92.8686599731445","","","","","","",
"Slovak Republic","SVK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5245208740234","","","","","","","","","","","","","99.6999969482422","","","","","","","","","","99.6999969482422","","","","",
"Sweden","SWE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","55.3250389099121","","","","","","","","","","67.2393798828125","","","","","","","","","","","","","","81.6606979370117","","","","","","","","","","83.0982894897461","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2292175292969","","","","","","","87.811149597168","","","","","","","","91.8364562988281","","","","","","","","93.954231262207","","","","","","","","",
"Syrian Arab Republic","SYR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","55.6544990539551","","","","","","","","","","","","","","","","","","","","","82.8882522583008","","80.8445205688477","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8946504592896","","","","","","","25.6542091369629","","","","28.3814296722412","","","","","","","","","","","26.0029907226563","22.3115501403809","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","63.5288505554199","63.697380065918","64.8348083496094","66.0139007568359","66.5332336425781","68.2583770751953","68.9341506958008","70.4555587768555","71.5168609619141","72.5319595336914","73.4762573242188","74.7391662597656","79.0965881347656","79.798942565918","79.5259323120117","80.9719467163086","81.4795913696289","81.9456481933594","82.4911422729492","83.0286331176758","83.5676803588867","89.2641525268555","89.637077331543","89.9714584350586","90.4522933959961","90.7362823486328","91.1123580932617","91.4821624755859","92.0304107666016","92.3993988037109","92.8290328979492","93.9220275878906","94.1653518676758","94.4711532592773","94.5566787719727","94.3902435302734","94.6172332763672","94.7095794677734","95.0623397827148","95.1931991577148","95.3173065185547","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","94.6072387695313","95.2004089355469","95.3654632568359","95.4184036254883","95.5359802246094","95.6651763916016","95.7415924072266","95.9362335205078","95.9828109741211","96.0974807739258","96.2072830200195","96.3152236938477","96.4275207519531","96.5885620117188","96.6891479492188","96.9832305908203","97.0397415161133","97.1459579467773","97.216423034668","97.2925796508789","97.3581695556641","97.4886093139648","97.670280456543","97.6377792358398","97.7224731445313","97.7449188232422","98.2023696899414","98.4725036621094","98.6931533813477","98.8060302734375","98.846061706543","98.8721923828125","98.8984222412109","98.9592819213867","","",
"Togo","TGO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1776008605957","","","","","","56.888370513916","","","57.0933799743652","","60.4099388122559","","","","63.7456207275391","","","",
"Thailand","THA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","87.9817581176758","","","","","","","","","","","","","","","","","","","","92.6465377807617","","","","","93.5064697265625","","","","","96.430908203125","","","93.7020721435547","","92.8683090209961","","","",
"Tajikistan","TJK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6940231323242","","","","","","","","","","","99.45068359375","","","","","","","","","","","","","","99.8000030517578","","","","",
"Turkmenistan","TKM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7783203125","","","","","","","","","","","","","","","","","","","99.6999969482422","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","78.1185607910156","78.1189575195313","78.4622497558594","78.8839416503906","79.3255386352539","79.7245330810547","80.0646820068359","80.4793701171875","80.8662490844727","81.2629089355469","81.6448211669922","82.0152969360352","82.3831787109375","82.6791687011719","83.188102722168","83.6495132446289","84.0073928833008","84.6412963867188","85.2830963134766","85.9379501342773","86.5570373535156","87.1869430541992","87.5084381103516","87.8211669921875","88.3048629760742","88.6097793579102","88.767692565918","88.9581985473633","89.0414428710938","89.868896484375","89.7451324462891","90.2687606811523","90.1641464233398","90.644889831543","91.0125427246094","91.2195510864258","91.40869140625","91.9806289672852","92.2369613647461","92.2838973999023","92.7236404418945","93.0852279663086","93.3884124755859","","",
"Timor-Leste","TLS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5999984741211","","","","","","50.5999984741211","","","58.3089790344238","","","","","","","","",
